Absolutely!	Absolutely is!	0
I'm glad you pointed this out that anti-Bullying campaign has been used to promote homosexuals who are more likely to bully anyone who disagrees with them .	I’m glad that you pointed out this, but anti-aggression campaigns are used to promote homosexuals who are more likely to threaten those who don’t agree with them.	1
I saw two blacks there and a few on their website .	I saw two black people there and some on their website.	0
Seen some girl about 6 years old begging on grafton street once and we were coming out of a shop a few mins later when her father pulls up in a decent car. scum. the lot of them .	I saw a girl about six years old begging once on Grafton Street, and a few minutes later, when her father got up in a decent car, we got out of the store.	1
I'm having a hard time believing this .	I have trouble believing this.	0
Friggen hipicrits .	Cold hypnosis.	0
You can click `` New Posts '' on the red bar before you wanna create a new thread to see if the news was already posted or not .	You can click "New Posts" on the red bar before creating a new theme to see if the news has already been published or not.	0
But in The Bible there is no verses that prohibit inter-racial relationships or mixed race children is there ?	But are there not verses in the Bible that prohibit interracial relations or mixed-race children?	0
Awwwwww At least you didnt have drool drooping out of your mouth like I did when I was one years old .	Awwwwww At least you haven’t made them fall from your mouth as I did when I was a year old.	0
This morning I found a video that was quite interesting , as it demonstrated how this question frequently comes up even after serious crimes .	This morning I found a pretty interesting video, because it shows how this question often occurs even after serious crimes.	0
I do not blame you , Ottawa like all of our cities is a multicultural hell .	I’m not blaming you, Ottawa, like all our cities, is a multicultural hell.	1
I hope they all starve .	I wish they were all starving.	1
oh definitely do push ups and sit ups for the time being .... does n't your school have a weight room you can use ? you should go there ...	Oh, definitely push up and sit up... does your school have a weight room you can use?	0
I knew I had never seen that name on here before and you have so many post then I clicked on your profile and saw it was you Lyn .	I knew that I never saw this name here and you have so many posts, then I clicked on your profile and saw that it was you Lyn.	0
This is awful .. complain to the teachers about lying to students ( then again , you do n't want your kids kicked out ) .	It’s terrible... complaining to the teacher of lying to the student (then again, you don’t want your child to be thrown out).	0
I got sloppy seconds after some Muslims used this girl .	I’ve been boring for a few seconds after some Muslims have used this girl.	1
Black hair is fairly common amongst the Irish , whereas black people are n't .	Black hair is quite common among the Irish, and black hair is not.	0
I have and always will fly my rebel flag in my front yard for all to see.I also have it on my truck .	I will always fly the flags of the rebels in my courtyard, and I will also have them in my trucks, to see everyone.	0
It's from mid day Saturday untill the sunday morning but on the Sunday morning if enough want to stay on for the day we 'll see about putting on some ballads & holding a few extra events through the day .	It’s from midday Saturday to Sunday morning, but if you want to stay enough on Sunday morning you’ll see about putting a few ballads on that day and holding additional events throughout the day.	0
Thank you for your input .	Thanks for your contribution.	0
Guess it could be .	Guess that might be.	0
in england the spanish flag is probably kosher to fly without getting your collar felt , any flag in the world would be ok but the jack and st george	In England, the Spanish flag may be easier to fly without making your neck feel that any flag in the world is good, but Jack and St. George	0
The Prime of Miss Jean Brodie Trailer - YouTube	The First of Mrs. Jean Brodie – YouTube	0
I visited it half a dozen times abt a year ago .	I visited it about 10 times a year ago.	0
I havent even paid for not one single ppv , so its not like Im stopping my support , lol By the way , to the guy that said Demian Maia is white ... yes , hes white , just like Erick Silva .	I didn’t even pay for a single ppv, so it’s not like Im stop my support, lol Then, to the man who said Demian Maia is white... yes, hes white, just like Erick Silva.	0
Even the forum of Local Government Ombudsman Watch are frightened to talk about the video .	Even forums of local government security guards are afraid to talk about the video.	0
In another thread , I was railed by several respectable members of StormFront for my unconditional support of our troops .	In another thread, I was mocked by several respective StormFront members for my unconditional support for our troops.	0
Missouri is very cheap I have lived her like I said most of my life you can get 130 acres , with a 4 bedroom house , barns , ponds and woods for 97,000 in southern Missouri .	Missouri is very cheap I’ve lived it, as I said, most of my lives you can get 130 hectares, with a 4 bedroom house, children, huts and forests for 97,000 in the south of Missouri.	0
Unbeautiful ' modern ' sculpture : The Harp Twins Camille and Kennerly ask : Chicago has the Bean and New York had the ??? Comments : it was the Bull .... on Wall Street New York had the `` I-popped-a-can-of-cinnamon-rolls-and-then-piled them-on-top-of-each-other-and-painted-it-silver '' monument .	Unpleasant ‘modern’ sculptures: Half Twins Camille and Kennerly ask: Chicago has beans and New York is??? Comment: It was a bull....I-popped-a-can-of-cinnamon-rolls-and-then-piled them-on-top-of–each-other-and–paint from Wall Street	0
If they have some marches and what not about showing pride in their culture you guys should go out and do the same If you could try and contact people you know in different cities and see if their willing to do the same .	If they have some parades instead of being proud of their culture, you should go out and do the same thing, and if you can try to connect with people you know in different cities to see if they’re willing to do the very same.	0
I miss my mark if the movie Jack London was n't shown at the The Jack London Literary Prize Banquet .	If Jack London wasn’t featured at the Jack London Literature Awards, I missed my mark.	0
The gas thing is there so strict on Immigration in China	The natural gas issue is so strict on the issue of immigration in China.	0
If I do n't use anything black people invented .	I don’t use anything that the black people invent.	0
Prostitution and drug is getting everywhere , dealers are from Senegal , Guinea , Nigeria , dirty prostitutes are fom Cameroun .	Prostitution and drugs are everywhere, dealers are in Senegal, Guinea, and Nigeria, and dirty prostitutes are in Cameroon.	1
Somehow, it is not hard for me to imagine you fighting off an entire police force , you certainly sound mean enough .	In a way, it’s not hard for me to imagine you’re fighting with all the police officers, you sound like it makes sense.	0
Many of the famous artists , poets , actors , theater/stage actors , home designers , fashion designers , sculptors , ( all of these are artists ) are gay .	Many of the famous artists, poets, actors, theatre/stage actresses, house designers, fashion designers and sculptors (all of these artists) are gay.	0
These things make me sick !	These things are making me sick!	0
But what do you say to the ivy who wants to become a tree ??	But what do you say to an Ivy who wants to be a tree?	0
I newer mentioned Samis haplogroup types .	More recently I mentioned the types of Samis haplogroup.	0
I wonder what Mom and Dad thought of that	I wonder what my mom and dad think about that.	0
I'm a WN from NJ , Ive been looking for others in NJ for awhile , where about in NJ are u ?	I am a WN from NJ, I have been looking for others in NJ for a while, Where in NJ u?	0
Victim Judy Burstein , 55 , had met the singer , Michoel Streicher , 50 , at his performances five years ago in Rockland County , Brooklyn and Lakewood , NJ .	The victim, Judy Burstein, 55, met singer Michoel Streicher, 50, five years ago at performances in Rockland County, Brooklyn and Lakewood, NJ.	0
It does n't matter how you dress up a mud .	It doesn’t matter what kind of clothes you wear.	1
I'll do you a deal .	I will make you an agreement.	0
I always thought genocide was carried out with a bullet to the head when the victims were found , ya know , like every genocide since the advent of the bullet .	I always thought that mass killings were carried out, like all mass murders after the bullets were fired when the victims were found.	0
Look at those pictures .	look at these pictures.	0
No white person should send a single penny or lift a single finger to help them .	No white man should send a penny or a finger to help them.	1
It bothers me in as much it makes me want to vomit , any white woman who lay down with the beast need not try and come back because `` once you go black you 're not wanted back !	It makes me confused, because it makes me desire to vomit, and no white woman who sleeps with the beast can try back, because "as soon as you go black, you don't want to come back!"	1
Anything goes these days to make Whites look like total jack asses .	Anything happened these days to make the white look like a complete Jack ass.	0
I believe this can be higher since I 've read reports that especially whites in the Free State were not counted in the latest census .	I think this may be higher as I read reports that white people in particular in the free state have not been counted in the	0
It is always nice to meet another person with roots in Kansas .	It’s always a pleasure to meet people with roots in Kansas.	0
Yes, you are fine .	Yes you are okay.	0
Dave you live in frigin Brampton ?!	Are you living in Frigin Brampton?	0
This might take the cake of the biggest load of bullsh ! t the Jews have tried to pass by the goyim .	This might be the greatest burden of the cake! the Jews tried to pass through Goim.	1
http://www.occultopedia.com/f/feral_children.htmhttp://www.ling.lancs.ac.uk/chimp/la...E4/4kamala.htmhttp://www.occultopedia.com/w/wildpeter.htm Aragorn	http://www.occultopedia.com/f/feral_children.htm http:// www.ling.lancs.ac.uk/chimp/la...E4/4kamala.htmhttp://www.occultopia.com / w/wildpeter.htm	0
When I get out of boot camp from the Marines Im going to get the Eagle , Globe , and Anchor tattoo on my right Arm big too .	When I leave the Marines training camp, I will get the Eagle, Globe and Anchor tattoo on my right arm as well.	0
There are no dumb questions and there are plenty in this thread who will answer to the best of our abilities .	There are no stupid questions and there are many in this thread that will answer to their best.	0
Glad it made news your way the truth must be told but have you noticed it says it is not a racist attack , Oh but we all know the story shall it of been some poor black bastard bashed to near death in Dublin eh	Happy, the news has to tell the truth in your way, but you realized that it is not a racist attack, but we all have the story of the poor black that is near to death in Dublin.	1
I'd probably point out the inherent contradiction in calling it MULTI-culturalism if the goal is to consolidate all cultures ( into one ) .	I would point out the inherent contradiction of what is called MULTI-culturalism, if the goal is to integrate all cultures.	0
I have to pack everything .	I need to pack it all.	0
Any WN in the the Lancaster-Leominster-Clinton-Worcester-Bolton ( my town ) area ? in the 13-15 year age group ?	What WN in Lancaster-Leominster-Clinton-Worcester-Bolton (My City) region? 13-15 years old age group?	0
It 's nice to see other people here in this section that lean towards the old Pagan beliefs too .	It is pleasant to see that others in this section are also inclined to the ancient pagan beliefs.	0
We 're totally flooded .	We're completely flooded.	3
If you want to know about Ragnar and his time then read Ragnars saga Loðbrókar .	If you want to know more about Ragnar and his time, read the saga of Ragnars Loðbrókar.	0
You are a true friend of my serb people ...	You are a real friend of my Serbian people.	0
Servents/maids , workers of some type ?	Employees or some kind of workers?	0
mine was when i was about 5 or 6 , she was the same age. julie was her name blond and used to hum while eating , i remember the kiss was in the bushes behind a garden. last i heard she became a jehovas witness. ah well .	My was when I was about 5 or 6 years old, she was the same age, and Julie was her name blonde and the child when I ate, and I remember the kiss was in the trees behind the garden.	0
I 'm just out of college though. i guess i 'll join an mma school in the fall .	I’m just out of college, but I think I’ll join an MMA school this fall.	0
Apparently the French paid the Indians a bounty for every scalp they obtained of an enemy combatant .	The French rewarded the Indians for all the heads that they received from the enemy fighters.	0
It has only taken 14 months to arrive to this point .	It only took 14 months to reach this point.	0
French and Spanish are offered , but there is only one french teacher , as opposed to our 4 or more Spanish teachers , so the number of students able to take French is VERY limited .	French and Spanish are available, but only one French teacher, and not our four or more Spanish teachers, so the number of students able to accept French is very limited.	0
I saw your girls on VH1 , too .	I also saw your girl in VH1.	0
Just shows the absurdity of Obamamania : an athletic white woman attacks one libtard to proclaim the holiness of another libtard who may be worse !	Just showing the absurdity of Obamania, a white woman attacks one Liberty and proclaims the holiness of another Liberty that may be even worse.	1
I'm in the pittsburgh area myself .	I am in the area of Pittsburgh myself.	0
And they are more than suitable for singing ( when talking about singing ... )	And they are more than adapted to singing (when we talk about singing...)	0
I was there and I must say it 's great museum .	I am there and I have to say it is a great museum.	0
the video clip at the start looked very good and made a nice change from that band of brothers type crap Got a lot of respect for the Estonian Waffen SS guys .	The video clips seemed very good at first, and made a good change from the group of brothers type Crap, with a lot of respect for the Estonian armed SS boys.	0
Did you register an account on this site just to call these people white supremacists/call them stupid ?	Have you registered an account on this site simply to call these people of white supremacists / call them stupid?	0
I would die for my child .	I'd die for my son.	0
I am from vancouver wa am a singer in a up an coming white power band and i am looking to meet some one who has no boyfriend or man at all and is white	I am from Vancouver and I am a singer in an upcoming white power group and I'm looking to meet someone who doesn't have a boyfriend or a man at all and is white	0
Semmelweis University , Department of Forensic Medicine , Budapest , Hungary , 1091 2 .	Semmelweis University, Department of Legal Medicine, Budapest, Hungary, 1091 2.	0
God save her .	God saved her.	0
Two English majors who went on to be successful are James Corbett and Drew Karpyshyn .	Two great English men who continued to succeed were James Corbett and Drew Karpyshyn.	0
F * * k the bloods and crips , cops are the worst gang going !	F * * k blood and craps, the police are going to the worst gang!	0
Very good school with alot of whites , very few hispanics and very few blacks but many asians .	Very good schools, many whites, few Hispanics and black people, but many Asians.	0
Their is much more to that if your hoping for a successful relationship and marriage .	They are more than that if you want a successful relationship and marriage.	0
I also have ' glass magnet ' type decorations for the patio door .	I also have a "glass magnet" type decoration for the yard door.	0
`` Parkelj '' is the companion to the Christian St. Nicholaus ( Miklavž ) each year : And here we celebrate Jarilo every year under the name `` Zeleni Jurij '' :	'Parkelj' is a companion of Christian St. Nicholas (Miklavž) every year: and here we celebrate Jarilo every year in the name of 'Zeleni Jurij':	0
Japan NUCLEAR REACTOR - RADIOACTIVE STEAM ON VIDEO - 3/11/11 YouTube - UPDATE 1pm CST !	Japanese nuclear reactor - Radioactive Steam ON VIDEO - 11/11 Youtube - UPDATE 1pm CST!	0
Very informative .	Very informative!	0
Axis history forum has a very large sticky on her and the whole video that was shot , she ends up with a surviving group of people and even tries to crack a smile for the camera .	Axis's story forum has a very big touch on her and all the video that was filmed, she ends with a group of people who survive and even tries to scratch a smile for the camera.	0
Like many on here are .	Like a lot of people are here.	0
As long as we have sports and television , most White people do not care .	As long as we have sport and television, most white people don't care.	0
mommy told me never to squelch on someone 's claims. the very fear of exposure makes me want to avoid lying .	My mom told me I would never be silent on someone else’s statements, and the fear of exposure made me want to avoid lying.	0
Whites have the following Too many abortions , too many mixed marriages , too many no kids marriages , and too many liberals .	There are too many abortions, too many mixed marriages, too much child marriage, and too many liberals.	1
Just trying to make people understand that you dont HAVE to shave your head to be a skin .	Just try to make people understand that you don’t have to cut your hair to get skin.	0
Strong, firm parents who bring up their children with Values are a good breeding ground for future leaders .	Strong, determined parents, who raise their children with values, are good places for future leaders.	0
I shall contribute to this organization and support the XXV points .	I will contribute to this organisation and support the XXV points.	0
Its about time we started fighting back against the constant harassment we receive .	It’s time to start fighting again against the constant bullying we’re receiving.	0
I have an awesome tattooist in the burbs of Chicago ...	I have a great tattooist on the Chicago bubble.	0
Norhat ( Norway ) - Metal/Oi !	Norhat (Norway) – Metal / Oh!	0
If you plan to work a particular mall in the Houston area , please PM me , so we can coordinate , and cover more area .	If you are planning to operate a specific center in the Houston region, please PM me so that we can adjust and cover more areas.	0
I think I stumbled on this thread before and thought I 'd get back to it and forgot .	I think I’ve jumped into this thread before and would have come back to it and forgotten about it.	0
Blacks built the Pyramids and the White House .	Black people built the Pyramids and White House.	0
Thorongil You get one twin , I get other .	You have a twin, I have another.	0
I'm in Australia and I want it to be done and over with , my mum is constantly going on about the Olympics like it 's a big deal .	I’m in Australia and I want to finish it, and my mother is constantly talking about the Olympics, as if it’s a big issue.	0
Die Antwoord - `` Cookie Thumper '' ( Official Video ) - YouTube	Die Antwoord - ``Cookie Thumper`` (Official Video) - YouTube	0
That way your always one step ahead of the game !!	In this way, you are always one step ahead in the game!!	0
I think it good strategy that we start these in small areas then grow outwards. perhaps 2 close communities can merge if they get big enough .	I think it’s a good strategy to start in a small area and then grow out. 2 Nearby communities can be merged if large enough.	0
May they all get mad cow disease .	Hopefully everyone can get a crazy cat disease.	1
BNP just fills the gaps ....	BNP is just filling out the gap.	0
If you ever ride the L in Chicago pay no attention to the color codes .	If you’ve ever been riding L in Chicago, don’t pay attention to the color code.	3
First off they probably wont do anything , second off dont start anything .	First, they may not do anything, and second, they will not start anything.	0
I went outside and the niglet 's mom told me my daughter had hit her first .	I went out and Niglet's mother told me that my daughter hit her for the first time.	1
There could be if could put together something we have had interest from people in Manitoba before .	It could be, if we could gather some of the things we were interested in from people from Manitoba before.	0
I do n't think so .	I do not think that.	0
I'm not sure .	I am not sure.	0
Black guy stabs student , and then slices her throat in front of 30 plus students and faculty , garners barely a mention in the MSM .	A black man stabbed a student and then cut her throat in front of more than 30 students and teachers, which was hardly mentioned in the MSM.	0
He of all people should have known to what extent the Federal Government will go to have people like him thrown in prison .	He should know the extent to which the federal government would put people like him in jail.	0
Greece and Serbia Against All / ????? ? ?????? ?????? ???? ( HD 1080p ) - YouTube Thank you brother Greeks !!!	Greece and Serbia against everything /????????? ( HD 1080p ) - YouTube Thanks Brother Greeks!!!	0
Can any Swedish comrades tell me about them ?	Can a Swedish friend tell me?	0
Other shooting at protester Shooting to people in Kiev / ???????? ?? ???????????? ? ?????	Other people shoot at the protest and shoot the people of Kiev???????????????	0
No need to invite the foreign hordes onto your own soil ! : bang shead : My head hurts now .	You don’t have to invite a foreign crowd to your own land! : Bansheed: My head is now painful.	3
These guys are killing our culture while pretending to want to save it .	They are killing our culture and pretending to save it.	1
They talk like gangsters - `` yo yo yo '' .	They speak like gangsters – “yo yo yo”.	0
California tried to pass a law requiring bio-metric fingerprint ID technology on guns last year ; SB 283 ..	California tried to pass legislation last year requiring biometric fingerprint identification technology on guns.	0
Well yes that s the thing there is a difference between being publically a White Nationalist and being a nut or some ' stereotypical skinhead ' .	Well yes, that’s the thing, there’s a difference between being publicly a white nationalist and a nutt or a few “stereotypic skinhead.”	0
Ruger Old Army and Moore and Harris double .	Ruger Old Army with Moore and Harris.	0
But the main thing is that there is nothing to be proud of .	But the most important thing is there is nothing to be proud of.	0
quote: -------------------------------------------------------------------------------- Originally posted by Draco Nah G , Iz bee outta dat wigga sheot like a million mutha * * * * in years ago , nameen ?	Iz bee outta dat wigga sheot like a million mutha * * * ** in years ago, namen?	0
Plus there are all the kids in the neighborhood they play with .	There are also all the children in the neighborhood with whom they play.	0
Public school teachers ( ~ 70 percent white even in CA ) actually buy into this .	Public school teachers (even in CA, about 70% are white) actually bought this.	0
Hails	by Haile	0
I understand this but unfortunatly I have no one else to turn to .	I understand this, but unfortunately I don’t have anyone to speak to.	0
We have plenty of articles , photos , music & we 're going to start uploading videos soon .	We have a lot of articles, photos, music and we will soon begin to upload videos.	0
That 's Great !	This is great!	3
Another cleaning tip ( from Vietnam , go figure ) that works well .	Another cleaning tips (from Vietnam, go to numbers) works well.	0
When the homos tried to have a fag pride parade in Serbia a few years ago they were beaten up .	When gay people tried to hold a Fag pride demonstration in Serbia a few years ago, they were hit.	0
32-year-old Jason `` Jay '' Tate was found with Kelsey Sue Stahl 's car .	32-year-old Jason 'Jay 'Tate was found in Kelsey Sue Stahl's car.	0
I do n't have a problem with English working or living in Ireland , maybe it was your personality that was the problem .	I have no problem working in English or living in Ireland, but probably your personality was the problem.	0
Law Center to Prevent Gun Violence ?	Legal Center for the Prevention of Gun Violence	0
Aragorn	by Aragoron	0
How many are there ?	And how many there are?	0
Deuteronomy 28 : 43 God speaking to His children : `` The stranger that is within thee shall get up above thee very high ; and thou shalt come down very low '' .	Deuteronomy 28:43 And God said to the children, "The stranger in you will rise very high above you, and you will fall very low.	0
14/88	13 / 88	0
Arthur Kemp over exaggerates their role in almost every civilization .	Arthur Kemp over-exaggerates their role in virtually every civilization.	0
I would n't take my kids there without some serious hardcore buddies .	I’t take my kids there without a few serious friends.	0
Every action he 's taken reveals that he is completely unacceptable. as a citizen , in White societies All the blacks and browns can do is wreck and destroy - and that is all they have done , and do .	Every action he has taken has made clear that he is completely unacceptable.As a citizen, in a white society, all black and brown people can do is destroy.	1
What he means is to not directly support as far as possible , as opposed to indirectly support the system itself ( via taxes etc ) .	What it means is not to support directly as much as possible, rather than indirectly supporting the system itself (through taxes, etc.).	0
If anyone else has any online activism they 've been doing with this story let us know about it here .	If someone else has an online activism they’ve done with this story, let us know here.	0
See.....	Look at...	0
http://aangirfan.blogspot.com/2009/1...ual-abuse.html	http://aangirfan.wordpress.com 2009/1...whi-abuse.html	0
The child abuse of white children happens every day in American schools .	The abuse of white children is happening every day in American schools.	0
We are badly outnumbered .	We are not very ranked.	0
Wntube is now .net , not .com.	Wntub is now.net, not.com.	0
It has a lot of useful videos free to download on it .	There are a lot of useful videos that you can download for free.	0
Thanks for posting , made my day	Thank you for post, made my day.	0
BTW - I do n't recall seeing a Mars Bar in S.A ?	BTW - I don't remember seeing the Mars bar in S.A?	0
I've met a few people who I talk to outside of SF , and I consider them to be pretty good friends .	I have met some people with whom I talk outside of SF, and I consider them very good friends.	0
YouTube - SAS Survival Secrets Ep1 Pt 1/6 YouTube - SAS Survival Secrets Ep1 Pt 2/6 YouTube - SAS Survival Secrets Ep1 Pt 3/6 YouTube - SAS Survival Secrets Ep1 Pt 4/6 YouTube - SAS Survival Secrets Ep1 Pt 5/6 YouTube - SAS Survival Secrets Ep1 Pt 6/6	Youtube - SAS Survival Secrets Ep1 Pt 1/6 YouTube - SAS survival secrets EP2 Pt 2/6 YouTube -SAS Survival sekrets Ep3 Pt 3/6 Youtube	0
Another EuroRus update , more video and photos ! [ gvideo ] http://video.google.com/videoplay ? docid = 5268894597794277031 [ /gvideo ] A Fascinating Conversation Between Dr. Alfred Vierling & Dr. Duke !	Another update of EuroRus, more videos and photos! [ gvideo ] http://video.google.com/videoplay? docid = 5268894597794277031 [ / gvideo] A exciting conversation between Dr. Alfred Vierling and Dr. Duke!	0
Coming right up .	Go straight up.	0
White people - report immediately to Californian University for `` re-education '' .	White men - immediately seek "re-education" at the University of California.	0
If you want to buy the homes and businesses around you pm Ill show you how to purchase these propertys when they become available , even with bad or no credit or money .	If you want to buy houses and business around them, tell you how to buy those properties when they become available, even if they are bad or without credit or money.	0
None dare call it White genocide Forward this around to friends and family , spread the word : None dare call it White genocide	No one has the courage to call it a white massacre, no one has a courage of telling it to friends and family, and spreading that word.	0
It will be like letting everyone they persucuted for speaking the truth spit into their faces and say , `` I told you so . ''	It’s like spitting on their faces all the people they’ve convinced because they’re telling the truth and saying, “I told you this.”	0
Worse than Benefits St.	This is worse than the benefits of the holy.	0
I 've seen several banned people get a new account and nothing bad came out of it , plus it 's not like the last account is active anymore .	I’ve seen a few people being banned from getting a new account, nothing bad coming out, and it’s not like the last account has been active.	0
this thread seems pretty dead lately. i think it would be cool to hear about anyone who has made any good friends from one of the cookouts .	This trail seems pretty dead lately.I think it would be nice to hear about someone who has gotten a good friend from one of the chefs.	0
This is from Stormfront 's Advanced Scout forum which is solely devoted to promoting PLE - and its local militant front Legionism .	It is the Advanced Scout Forum of Stormfront that is dedicated solely to promoting the PLE – and its local legionist militant front.	0
No pictures yet .	No photos yet.	0
You should have posted in Rants to see a mix of WN/Anti responses	You should post it on Rants to see the mixture of WN/Anti answers.	0
Hey..	Well well...	0
Judge says `` he 's overly found of children '' and lets him off with slap on wrist .	The judge says, “He’s found too many children,” and leaves him out with a knife on his arm.	0
1900 's i mean	The 19th century I say.	0
FBI : Chicago officially America 's murder capital | Fox News	FBI: Chicago officially the capital of U.S. assassinations and Fox News	0
dont you get cold when you step out from the water ??? i always figured i 'd freeze my butt off if i did !!!	Do you get cold when you get out of the water?I always thought I would freeze my ass if I did!!!	0
Frederick neichzche embraced the notion that for a race to evolve there had to be a struggle to kill of the weaker elements to keep them from contaminating the gene pool. in the US one could say that there is a breeding program to breed dumb ghetto blacks .	Frederick Neichzche accepted the view that for a race evolution, a struggle must take place to kill the weaker elements in order to prevent them from contaminating the genetic pool.	1
I plan to add a few more books today as well	I am planning to add some more books today too.	0
I 'd love to speak with you .	I'd love to talk to you.	0
I went to max for my crimes being of a violent and racial nature , i went to super max for violence within that maximum unit. there are people in Super maxs who only have a few years to do , it just all depends .	I went to Max for my crimes of a violent and racial nature, and I came to Super Max for violence within its maximum units.	0
Well we have lots of shirts that you can order and a different design will be done probably early this next week and we will be putting them up on kijiji as soon as we pick them up .	We have a lot of shirts you can order, and different designs will probably be done at the beginning of the next week, and we will put them in kijiji as soon as we lift them.	0
haha; im a 19 y.o white male from newcastle area - but im moving back to sydney very soon ( west sydney im afraid lol )	haha; im a 19 y.o white man from Newcastle area - but im soon returns to Sydney ( South Sydney im afraid lol )	0
I'm back and I hope that Teárlach is too or at least that JJT brave enugh to tell me who did it .	I hope to come back and that Teárlach too, or at least JJT, has the courage to tell who did it.	0
Hearing the Wagner at the end of that video made me want to charge of into the night with a sword .	When I heard the Wagner at the end of this video, I wanted to charge myself into the night with a sword.	0
If they were jew pieces of garbage who the hell cares what happened to them .	If they were a piece of Jewish rubbish, who would care what happened to them?	1
I've heard the name before but I too have no idea who she is .. one of the benefits of turning off the Talmudivision and watching very few modern movies	I’ve heard of this name before, but I don’t even know who she is... one of the benefits of leaving the Talmudists and watching a few modern films.	1
They do this with criminals who ought to be in jail , they put tracking bracelets on them and the smart ones cut them off before they rape and rob , the dumb ones do n't care and just leave them on .	They do this with criminals who should be in jail, put a tracking bracelet on them, clever people cut it off before rape and robbery, and fools just leave it away without worrying.	0
Thanks	thanks to	0
You can stop this by getting a dead pig and bury it underground where the mosque will be built .	You can stop this by getting a dead pig and burying it under the ground where the mosque is being built.	1
In Limerick I see them in town wearing blue jackets and trying to get people to give them money `` for a good cause '' .	In Limerick, I saw them in the city wearing a blue jacket, trying to make people give them money "for a good reason."	0
Irish, There is nothing wrong with being polite .	Irish people, politeness is nothing wrong.	0
There 's one billboard that has the candidate , two black supporters , and Congressman Steve Cohen .	There is a billboard with candidates, two black supporters, and Senator Steve Cohen.	0
I think it has something to do with the type of sugar or where the sugar was originally grown .	I think it is related to the type of sugar or where the sugar originally grows.	0
The lengths the fed. gov. will go to in order to put a notch on the preverbial ( sp ? ) belt ....	The length of feeding. gov. will go to put a note on the storage (sp? ) belt....	0
LONG LIVE HOLY MOTHER RUSSIA !!	Goodbye to the Russian Mother!	0
I believe that team owners want to make money first and foremost and would n't sacrifice team performance and/or millions of dollars just to put more blacks on their teams .	I believe that team owners would first want to make money and not sacrifice team performance and/or millions of dollars to simply put more black on their teams.	0
The youth is not a internet thing .	Young people are not an internet thing.	0
I dont think anyone is going to decide , its going to be where whites feel the most at home among their own .	I don’t think anyone will decide that it will be where white people feel at home the most.	0
My son is 3 years old and I have started homeschooling for him.Few weeks back i was wondering whether i should let him go to a Public school or do home schooling but decided to go for home schooling and now he is enjoying .	My son was 3 years old and I started home school for him.A few weeks ago I was wondering whether he should go to a public school or have a home education, but he is now deciding to go to home education.	0
Is yours a university in Dixie ?	Do you have an university in Dixie?	0
Take a look at this blog , for example .	Take a look at that blog, for example.	0
I would meet ya. ^ _ ^ Lots of " `` work '' `` here lol .	There’s a lot of “work” here.	3
I could n't wait to get to the end of your post so I could say what a great post it was !	I couldn’t wait to get to the end of your post, so I was able to tell you what great post it was!	0
I mean whites are offsprings of Homo sapien & Neanderthal hybrids .	I mean white people are the descendants of the Homo sapiens and Neanderthals hybrids.	0
Chicago Teachers Union president explains how to inject politics into math - YouTube Chicago Teachers Union president Karen Lewis explains how to politicize school math for organizing - EAGnews.org powered by Education Action Group Foundation , Inc.	Chicago Teachers' Union President Explains How to Inject Politics into Mathematics - YouTube Karen Lewis, President of the Chicago Teacher's Union, Explain How to Politize School Math for Organization - EAG	0
Last weekend I was trying to lay some flowers on my grandad 's grave when suddenly , a blood geyser .	Last weekend, I tried to put some flowers on my grandfather's tomb when suddenly, a house of blood	0
It's very easy for people to sit behind their computers in the comfort of their homes and judge an elderly gentleman who has dedicated his life to exposing the Holocaust myth when it 's not your office being burned to the ground , when it 's not you being bankrupted or thrown in prison .	It is very easy for people to judge an elderly believer who sat behind a computer in the comfort of their home and devoted his life to exposing the Holocaust myth, if your office isn’t burned to the ground, if you aren’t bankrupt or thrown into jail.	0
They are a good example of people who are brainwashed .	They're a good example of people who're brainwashed.	0
All of the arrestants are my personal friends , that means a lot to us	All the detainees are my personal friends, which means a lot for us.	0
So if a fellow white man rapes my daughter or kills my brother I should let it go because he is white ?	So if a white man raped my daughter or killed my brother, should I let him go because he is white?	0
They will never get anywhere , they 're just as bad if not worse than the BNP in respect to how stigmatized their name is .	They’ll never go anywhere, they’re just as bad if it’s not worse than BNP when it comes to stigmatizing their name.	0
Has anyone else noticed how blacks mainly wait until their opponent gets tired while preserving their energy , and then attack while their opponent is weak ?	Has anyone noticed that black people mainly wait for their opponents to get tired while retaining their energy and then attack their adversaries weak?	3
POV - The Fire Next Time | PBS	POV: The Fire Next Time by PBS	0
Well for all of my friends down there , we all got thrown out of the big local bar in this little town and it 's all my fault hahahahahaha I do n't think we 'll be welcome back for a LONG time .	For all my friends, we’re all thrown out of this small town’s big local bar and it’s my fault hahahahaha I don’t think we’ll be welcome back for a long time.	0
If you really want to change that bad grammar habit , simply practice at home ( or in your work cubicle ) - say out loud `` would have '' , `` should have '' , `` could have '' 100 times a day for each phrase ( yes for a total of 300 times per day ) until it is part of your normal everyday speech .	If you really want to change this bad grammatical habit, then practice it at home (or at work) – say “should” and “must” loudly, 100 times a day, every word (total 300 times per day) until it becomes part of your normal daily speech.	0
I'm 26 and living in Wisconsin ..... just looking for someone to chat with about similar beliefs and life in general ....... location is unimportant	I am 26 years old and I live in Wisconsin... I just look for someone to talk about similar beliefs and life in general... the location is not important.	0
